FL_DATE,MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DEP_HOUR,DEP_PERIOD,ORIGIN_REGION,DEST_REGION,AIRLINE_NAME,DELAY_COST_AIRLINE,DELAY_COST_PASSENGER,DELAY_COST_TOTAL,DISTANCE,AIR_TIME
2024-11-13,11,3,6E,BLR,COK,1507,-6.8,0,1.7,0,,,,,,15,Afternoon,India,India,IndiGo,0.0,0.0,0.0,228,27
2024-11-13,11,3,6E,BLR,AMD,141,9.1,0,1.4,0,,,,,,1,Night,India,India,IndiGo,675.22,427.7,1102.92,759,91
2024-11-13,11,3,6E,MAA,CCU,2051,6.2,0,10.3,0,,,,,,20,Evening,India,India,IndiGo,460.04,291.4,751.44,860,103
2024-11-13,11,3,6E,MAA,AMD,1059,6.5,0,5.7,0,,,,,,10,Morning,India,India,IndiGo,482.3,305.5,787.8,854,102
2024-11-13,11,3,6E,HYD,DEL,1901,11.9,0,3.8,0,,,,,,19,Evening,India,India,IndiGo,882.98,559.3,1442.28,786,94
2024-11-13,11,3,6E,CCU,BLR,1457,38.4,1,43.3,1,7.3,12.8,8.8,0.1,5.6,14,Afternoon,India,India,IndiGo,2849.28,1804.8,4654.08,960,115
2024-11-13,11,3,6E,CCU,COK,704,16.0,1,20.1,1,7.7,3.0,5.7,0.2,1.9,7,Morning,India,India,IndiGo,1187.2,752.0,1939.2,1174,141
2024-11-13,11,3,6E,COK,DEL,1311,0.6,0,-8.3,0,,,,,,13,Afternoon,India,India,IndiGo,44.52,28.2,72.72,1272,153
2024-11-13,11,3,6E,COK,HYD,2105,-1.3,0,-2.6,0,,,,,,21,Night,India,India,IndiGo,0.0,0.0,0.0,508,61
2024-11-13,11,3,6E,COK,CCU,1122,21.6,1,27.9,1,6.5,5.8,5.8,0.5,2.1,11,Morning,India,India,IndiGo,1602.72,1015.2,2617.92,1174,141
2024-11-13,11,3,6E,AMD,BOM,1742,-1.5,0,-7.4,0,,,,,,17,Evening,India,India,IndiGo,0.0,0.0,0.0,276,33
2024-11-13,11,3,6E,AMD,BLR,646,16.0,1,9.4,0,5.2,2.2,2.6,0.5,1.2,6,Morning,India,India,IndiGo,1187.2,752.0,1939.2,759,91
2024-11-13,11,3,6E,AMD,HYD,2006,-1.6,0,2.5,0,,,,,,20,Evening,India,India,IndiGo,0.0,0.0,0.0,551,66
2024-11-13,11,3,6E,AMD,CCU,1754,10.0,0,4.2,0,,,,,,17,Evening,India,India,IndiGo,742.0,470.0,1212.0,1006,121
2024-11-13,11,3,6E,AMD,COK,1951,11.0,0,3.6,0,,,,,,19,Evening,India,India,IndiGo,816.2,517.0,1333.2,926,111
2024-11-13,11,3,AI,DEL,BOM,749,11.8,0,7.6,0,,,,,,7,Morning,India,India,Air India,875.56,554.6,1430.1599999999999,706,85
2024-11-13,11,3,AI,DEL,BLR,649,-4.8,0,-7.8,0,,,,,,6,Morning,India,India,Air India,0.0,0.0,0.0,1061,127
2024-11-13,11,3,AI,DEL,MAA,2026,-2.5,0,-5.8,0,,,,,,20,Evening,India,India,Air India,0.0,0.0,0.0,1092,131
2024-11-13,11,3,AI,BOM,HYD,1250,16.0,1,7.1,0,4.7,5.1,4.4,0.6,3.1,12,Afternoon,India,India,Air India,1187.2,752.0,1939.2,387,46
2024-11-13,11,3,AI,BOM,COK,1657,13.9,0,5.6,0,,,,,,16,Afternoon,India,India,Air India,1031.38,653.3,1684.68,661,79
2024-11-13,11,3,AI,BLR,BOM,1131,21.8,1,14.9,0,10.0,7.8,5.6,0.6,3.1,11,Morning,India,India,Air India,1617.56,1024.6,2642.16,518,62
2024-11-13,11,3,AI,BLR,CCU,1037,-2.4,0,-4.7,0,,,,,,10,Morning,India,India,Air India,0.0,0.0,0.0,960,115
2024-11-13,11,3,AI,HYD,DEL,1520,7.2,0,4.3,0,,,,,,15,Afternoon,India,India,Air India,534.24,338.4,872.64,786,94
2024-11-13,11,3,AI,HYD,BOM,1604,-8.4,0,-14.4,0,,,,,,16,Afternoon,India,India,Air India,0.0,0.0,0.0,387,46
2024-11-13,11,3,AI,HYD,BLR,733,18.3,1,9.1,0,6.7,3.4,2.9,0.1,1.8,7,Morning,India,India,Air India,1357.86,860.1,2217.96,283,34
2024-11-13,11,3,AI,COK,HYD,1835,18.3,1,21.8,1,5.3,6.7,3.1,0.5,1.6,18,Evening,India,India,Air India,1357.86,860.1,2217.96,508,61
2024-11-13,11,3,AI,COK,CCU,1526,-9.0,0,-11.7,0,,,,,,15,Afternoon,India,India,Air India,0.0,0.0,0.0,1174,141
2024-11-13,11,3,AI,AMD,MAA,1836,16.0,1,25.8,1,6.8,3.5,4.1,0.3,2.3,18,Evening,India,India,Air India,1187.2,752.0,1939.2,854,102
2024-11-13,11,3,AI,AMD,CCU,834,0.0,0,-8.1,0,,,,,,8,Morning,India,India,Air India,0.0,0.0,0.0,1006,121
2024-11-13,11,3,AI,AMD,COK,1339,97.1,1,102.6,1,48.5,14.0,23.7,3.5,9.0,13,Afternoon,India,India,Air India,7204.82,4563.7,11768.52,926,111
2024-11-13,11,3,SG,BOM,DEL,823,2.8,0,6.2,0,,,,,,8,Morning,India,India,SpiceJet,207.76,131.6,339.36,706,85
2024-11-13,11,3,SG,BOM,BLR,1629,-8.1,0,-15.0,0,,,,,,16,Afternoon,India,India,SpiceJet,0.0,0.0,0.0,518,62
2024-11-13,11,3,SG,BOM,HYD,1416,16.0,1,16.3,1,8.3,5.3,2.7,0.1,2.3,14,Afternoon,India,India,SpiceJet,1187.2,752.0,1939.2,387,46
2024-11-13,11,3,SG,BLR,BOM,1146,73.3,1,75.4,1,28.3,16.9,14.7,2.8,10.1,11,Morning,India,India,SpiceJet,5438.86,3445.1,8883.96,518,62
2024-11-13,11,3,SG,BLR,CCU,200,2.0,0,11.0,0,,,,,,2,Night,India,India,SpiceJet,148.4,94.0,242.4,960,115
2024-11-13,11,3,SG,MAA,BLR,1027,44.1,1,53.5,1,11.4,8.4,6.4,0.8,5.6,10,Morning,India,India,SpiceJet,3272.22,2072.7,5344.92,166,20
2024-11-13,11,3,SG,MAA,AMD,444,-1.9,0,-4.2,0,,,,,,4,Night,India,India,SpiceJet,0.0,0.0,0.0,854,102
2024-11-13,11,3,SG,HYD,BOM,626,-9.6,0,-1.5,0,,,,,,6,Morning,India,India,SpiceJet,0.0,0.0,0.0,387,46
2024-11-13,11,3,SG,HYD,BLR,1628,16.0,1,24.2,1,3.1,4.6,2.5,0.4,1.2,16,Afternoon,India,India,SpiceJet,1187.2,752.0,1939.2,283,34
2024-11-13,11,3,SG,HYD,MAA,915,9.4,0,14.9,0,,,,,,9,Morning,India,India,SpiceJet,697.48,441.8,1139.28,315,38
2024-11-13,11,3,SG,HYD,COK,2221,-3.4,0,-8.0,0,,,,,,22,Night,India,India,SpiceJet,0.0,0.0,0.0,508,61
2024-11-13,11,3,SG,CCU,BLR,951,21.1,1,28.3,1,6.3,6.2,7.0,0.7,3.4,9,Morning,India,India,SpiceJet,1565.62,991.7,2557.3199999999997,960,115
2024-11-13,11,3,SG,CCU,HYD,522,148.4,1,140.8,1,68.3,23.0,48.2,1.3,24.8,5,Morning,India,India,SpiceJet,11011.28,6974.8,17986.08,749,90
2024-11-13,11,3,SG,CCU,AMD,1232,-8.3,0,-18.0,0,,,,,,12,Afternoon,India,India,SpiceJet,0.0,0.0,0.0,1006,121
2024-11-13,11,3,SG,COK,BOM,1547,34.1,1,25.3,1,17.4,12.9,10.0,0.4,4.5,15,Afternoon,India,India,SpiceJet,2530.22,1602.7,4132.92,661,79
2024-11-13,11,3,SG,COK,HYD,1150,-3.5,0,5.7,0,,,,,,11,Morning,India,India,SpiceJet,0.0,0.0,0.0,508,61
2024-11-13,11,3,SG,COK,AMD,858,-9.8,0,-15.1,0,,,,,,8,Morning,India,India,SpiceJet,0.0,0.0,0.0,926,111
2024-11-13,11,3,SG,AMD,MAA,1822,8.1,0,7.9,0,,,,,,18,Evening,India,India,SpiceJet,601.02,380.7,981.72,854,102
2024-11-13,11,3,UK,DEL,MAA,1242,0.0,0,-8.5,0,,,,,,12,Afternoon,India,India,Vistara,0.0,0.0,0.0,1092,131
2024-11-13,11,3,UK,DEL,AMD,1006,16.0,1,20.9,1,4.6,4.4,2.6,0.2,2.6,10,Morning,India,India,Vistara,1187.2,752.0,1939.2,469,56
2024-11-13,11,3,UK,BOM,DEL,1319,0.1,0,-5.8,0,,,,,,13,Afternoon,India,India,Vistara,7.42,4.7,12.120000000000001,706,85
2024-11-13,11,3,UK,BOM,COK,1619,-6.2,0,-16.1,0,,,,,,16,Afternoon,India,India,Vistara,0.0,0.0,0.0,661,79
2024-11-13,11,3,UK,BOM,AMD,1511,20.2,1,14.7,0,9.5,6.3,7.2,0.7,3.5,15,Afternoon,India,India,Vistara,1498.84,949.4,2448.24,276,33
2024-11-13,11,3,UK,BLR,CCU,1346,20.8,1,20.8,1,7.0,3.0,4.9,0.6,1.7,13,Afternoon,India,India,Vistara,1543.36,977.6,2520.96,960,115
2024-11-13,11,3,UK,HYD,DEL,1906,-9.4,0,-1.0,0,,,,,,19,Evening,India,India,Vistara,0.0,0.0,0.0,786,94
2024-11-13,11,3,UK,HYD,BOM,1936,-1.7,0,5.0,0,,,,,,19,Evening,India,India,Vistara,0.0,0.0,0.0,387,46
2024-11-13,11,3,UK,CCU,HYD,1336,53.5,1,48.0,1,10.9,16.2,15.4,0.2,6.6,13,Afternoon,India,India,Vistara,3969.7,2514.5,6484.2,749,90
2024-11-13,11,3,UK,COK,DEL,643,1.3,0,3.3,0,,,,,,6,Morning,India,India,Vistara,96.46,61.1,157.56,1272,153
2024-11-13,11,3,UK,COK,BLR,2134,12.9,0,8.3,0,,,,,,21,Night,India,India,Vistara,957.18,606.3,1563.48,228,27
2024-11-13,11,3,UK,AMD,CCU,1716,13.3,0,8.6,0,,,,,,17,Evening,India,India,Vistara,986.86,625.1,1611.96,1006,121
2024-11-13,11,3,6E,BOM,HKG,2330,81.8,1,87.5,1,26.2,33.0,26.6,1.6,10.3,23,Night,India,Asia,IndiGo,6069.56,3844.6,9914.16,2653,318
2024-11-13,11,3,SQ,HND,ICN,1347,-0.5,0,-9.0,0,,,,,,13,Afternoon,Asia,Asia,Singapore Airlines,0.0,0.0,0.0,751,90
2024-11-13,11,3,SQ,PEK,PVG,1904,16.0,1,21.4,1,6.5,6.0,2.6,0.6,1.7,19,Evening,Asia,Asia,Singapore Airlines,1187.2,752.0,1939.2,682,82
2024-11-13,11,3,SQ,PEK,BKK,1707,7.4,0,2.0,0,,,,,,17,Evening,Asia,Asia,Singapore Airlines,549.08,347.8,896.8800000000001,2060,247
2024-11-13,11,3,SQ,PVG,BKK,1425,9.2,0,9.8,0,,,,,,14,Afternoon,Asia,Asia,Singapore Airlines,682.64,432.4,1115.04,1799,216
2024-11-13,11,3,SQ,SIN,PVG,1922,-3.4,0,1.5,0,,,,,,19,Evening,Asia,Asia,Singapore Airlines,0.0,0.0,0.0,2363,284
2024-11-13,11,3,SQ,SIN,KUL,851,4.0,0,11.5,0,,,,,,8,Morning,Asia,Asia,Singapore Airlines,296.8,188.0,484.8,184,22
2024-11-13,11,3,SQ,ICN,PEK,721,-9.7,0,-10.3,0,,,,,,7,Morning,Asia,Asia,Singapore Airlines,0.0,0.0,0.0,559,67
2024-11-13,11,3,SQ,BKK,HND,1112,1.2,0,-0.8,0,,,,,,11,Morning,Asia,Asia,Singapore Airlines,89.04,56.4,145.44,2849,342
2024-11-13,11,3,SQ,BKK,KUL,1707,7.0,0,-1.7,0,,,,,,17,Evening,Asia,Asia,Singapore Airlines,519.4,329.0,848.4,758,91
2024-11-13,11,3,CX,PVG,HND,1739,16.0,1,12.8,0,8.1,2.8,4.7,0.3,2.7,17,Evening,Asia,Asia,Cathay Pacific,1187.2,752.0,1939.2,1078,129
2024-11-13,11,3,CX,PVG,KUL,1610,16.0,1,23.8,1,7.1,3.2,5.8,0.2,2.2,16,Afternoon,Asia,Asia,Cathay Pacific,1187.2,752.0,1939.2,2358,283
2024-11-13,11,3,CX,SIN,BKK,740,166.0,1,170.2,1,42.5,51.8,44.7,5.6,26.7,7,Morning,Asia,Asia,Cathay Pacific,12317.2,7802.0,20119.2,879,105
2024-11-13,11,3,CX,ICN,HKG,752,-2.6,0,-2.4,0,,,,,,7,Morning,Asia,Asia,Cathay Pacific,0.0,0.0,0.0,1284,154
2024-11-13,11,3,CX,BKK,ICN,1903,-0.2,0,-5.9,0,,,,,,19,Evening,Asia,Asia,Cathay Pacific,0.0,0.0,0.0,2277,273
2024-11-13,11,3,CX,KUL,HND,555,10.7,0,5.5,0,,,,,,5,Morning,Asia,Asia,Cathay Pacific,793.94,502.9,1296.8400000000001,3322,399
2024-11-13,11,3,CX,KUL,PEK,1848,24.6,1,20.4,1,10.6,7.2,8.3,0.1,4.7,18,Evening,Asia,Asia,Cathay Pacific,1825.32,1156.2,2981.52,2741,329
2024-11-13,11,3,NH,PEK,PVG,1540,-4.8,0,-3.7,0,,,,,,15,Afternoon,Asia,Asia,All Nippon Airways,0.0,0.0,0.0,682,82
2024-11-13,11,3,NH,PEK,SIN,854,-3.7,0,0.4,0,,,,,,8,Morning,Asia,Asia,All Nippon Airways,0.0,0.0,0.0,2788,335
2024-11-13,11,3,NH,ICN,PEK,1044,13.5,0,21.0,1,,,,,,10,Morning,Asia,Asia,All Nippon Airways,1001.7,634.5,1636.2,559,67
2024-11-13,11,3,NH,BKK,KUL,1805,-8.6,0,-11.5,0,,,,,,18,Evening,Asia,Asia,All Nippon Airways,0.0,0.0,0.0,758,91
2024-11-13,11,3,NH,KUL,ICN,828,2.1,0,10.1,0,,,,,,8,Morning,Asia,Asia,All Nippon Airways,155.82,98.7,254.51999999999998,2863,344
2024-11-13,11,3,JL,HND,SIN,1848,-3.2,0,3.2,0,,,,,,18,Evening,Asia,Asia,Japan Airlines,0.0,0.0,0.0,3290,395
2024-11-13,11,3,JL,HND,HKG,1821,11.6,0,4.3,0,,,,,,18,Evening,Asia,Asia,Japan Airlines,860.72,545.2,1405.92,1802,216
2024-11-13,11,3,JL,PEK,ICN,1053,10.0,0,6.7,0,,,,,,10,Morning,Asia,Asia,Japan Airlines,742.0,470.0,1212.0,559,67
2024-11-13,11,3,JL,PEK,KUL,1816,0.8,0,1.4,0,,,,,,18,Evening,Asia,Asia,Japan Airlines,59.36,37.6,96.96000000000001,2741,329
2024-11-13,11,3,JL,PVG,PEK,1629,63.6,1,58.6,1,12.4,10.1,11.3,0.3,9.9,16,Afternoon,Asia,Asia,Japan Airlines,4719.12,2989.2,7708.32,682,82
2024-11-13,11,3,JL,PVG,HKG,1929,1.3,0,8.1,0,,,,,,19,Evening,Asia,Asia,Japan Airlines,96.46,61.1,157.56,780,94
2024-11-13,11,3,JL,PVG,ICN,626,-10.0,0,-3.9,0,,,,,,6,Morning,Asia,Asia,Japan Airlines,0.0,0.0,0.0,510,61
2024-11-13,11,3,JL,SIN,ICN,7,5.5,0,-4.1,0,,,,,,0,Night,Asia,Asia,Japan Airlines,408.1,258.5,666.6,2872,345
2024-11-13,11,3,JL,KUL,HKG,1039,-3.4,0,-10.5,0,,,,,,10,Morning,Asia,Asia,Japan Airlines,0.0,0.0,0.0,1579,189
2024-11-13,11,3,CZ,HND,ICN,1125,16.7,1,7.7,0,6.5,3.7,5.6,0.2,2.1,11,Morning,Asia,Asia,China Southern,1239.14,784.9,2024.04,751,90
2024-11-13,11,3,CZ,PEK,KUL,1645,7.5,0,7.0,0,,,,,,16,Afternoon,Asia,Asia,China Southern,556.5,352.5,909.0,2741,329
2024-11-13,11,3,CZ,PVG,HKG,1922,38.5,1,36.0,1,8.4,9.7,11.6,0.4,6.6,19,Evening,Asia,Asia,China Southern,2856.7,1809.5,4666.2,780,94
2024-11-13,11,3,CZ,BKK,PEK,1346,16.0,1,12.9,0,6.4,4.4,3.8,0.1,1.6,13,Afternoon,Asia,Asia,China Southern,1187.2,752.0,1939.2,2060,247
2024-11-13,11,3,CZ,BKK,PVG,1725,72.8,1,82.1,1,12.9,15.5,18.3,1.7,9.1,17,Evening,Asia,Asia,China Southern,5401.76,3421.6,8823.36,1799,216
2024-11-13,11,3,MH,PEK,SIN,1714,18.2,1,12.0,0,3.6,2.8,3.5,0.4,3.3,17,Evening,Asia,Asia,Malaysia Airlines,1350.44,855.4,2205.84,2788,335
2024-11-13,11,3,TG,HND,PVG,1455,48.8,1,49.6,1,24.2,17.2,16.8,0.7,4.6,14,Afternoon,Asia,Asia,Thai Airways,3620.96,2293.6,5914.5599999999995,1078,129
2024-11-13,11,3,TG,HND,HKG,1803,16.0,1,23.8,1,6.7,5.0,2.4,0.6,1.2,18,Evening,Asia,Asia,Thai Airways,1187.2,752.0,1939.2,1802,216
2024-11-13,11,3,TG,PEK,HKG,1024,13.3,0,22.6,1,,,,,,10,Morning,Asia,Asia,Thai Airways,986.86,625.1,1611.96,1237,148
2024-11-13,11,3,TG,PVG,SIN,740,-0.6,0,-5.2,0,,,,,,7,Morning,Asia,Asia,Thai Airways,0.0,0.0,0.0,2363,284
2024-11-13,11,3,TG,SIN,HKG,2255,-6.9,0,-0.7,0,,,,,,22,Night,Asia,Asia,Thai Airways,0.0,0.0,0.0,1592,191
2024-11-13,11,3,TG,HKG,HND,717,-9.7,0,-2.3,0,,,,,,7,Morning,Asia,Asia,Thai Airways,0.0,0.0,0.0,1802,216
2024-11-13,11,3,TG,HKG,ICN,753,-6.2,0,-15.1,0,,,,,,7,Morning,Asia,Asia,Thai Airways,0.0,0.0,0.0,1284,154
2024-11-13,11,3,TG,ICN,HND,1026,13.6,0,18.1,1,,,,,,10,Morning,Asia,Asia,Thai Airways,1009.12,639.2,1648.3200000000002,751,90
2024-11-13,11,3,TG,ICN,SIN,932,-7.7,0,-4.9,0,,,,,,9,Morning,Asia,Asia,Thai Airways,0.0,0.0,0.0,2872,345
2024-11-13,11,3,QF,SYD,MEL,1505,8.8,0,0.3,0,,,,,,15,Afternoon,Oceania,Oceania,Qantas,652.96,413.6,1066.56,438,53
2024-11-13,11,3,QF,MEL,SYD,1603,4.5,0,-1.3,0,,,,,,16,Afternoon,Oceania,Oceania,Qantas,333.9,211.5,545.4,438,53
2024-11-14,11,4,AA,ATL,LAX,936,8.9,0,0.3,0,,,,,,9,Morning,North America,North America,American Airlines,660.38,418.3,1078.68,1941,233
2024-11-14,11,4,AA,DFW,ATL,608,42.6,1,36.1,1,18.8,10.3,5.5,0.0,3.6,6,Morning,North America,North America,American Airlines,3160.92,2002.2,5163.12,729,87
2024-11-14,11,4,AA,DFW,SEA,807,6.9,0,2.5,0,,,,,,8,Morning,North America,North America,American Airlines,511.98,324.3,836.28,1657,199
2024-11-14,11,4,AA,ORD,ATL,508,-8.5,0,-4.7,0,,,,,,5,Morning,North America,North America,American Airlines,0.0,0.0,0.0,606,73
2024-11-14,11,4,AA,ORD,DEN,1134,0.5,0,7.4,0,,,,,,11,Morning,North America,North America,American Airlines,37.1,23.5,60.6,885,106
2024-11-14,11,4,AA,ORD,LAX,531,-9.2,0,-16.3,0,,,,,,5,Morning,North America,North America,American Airlines,0.0,0.0,0.0,1740,209
2024-11-14,11,4,AA,LAX,JFK,1506,-9.1,0,-14.7,0,,,,,,15,Afternoon,North America,North America,American Airlines,0.0,0.0,0.0,2468,296
2024-11-14,11,4,AA,JFK,MIA,1721,18.7,1,22.7,1,9.6,6.1,3.7,0.3,1.8,17,Evening,North America,North America,American Airlines,1387.54,878.9,2266.44,1091,131
2024-11-14,11,4,AA,SFO,JFK,929,0.3,0,3.4,0,,,,,,9,Morning,North America,North America,American Airlines,22.26,14.1,36.36,2578,309
2024-11-14,11,4,AA,SFO,MIA,2011,16.0,1,24.1,1,5.1,7.1,3.6,0.2,3.0,20,Evening,North America,North America,American Airlines,1187.2,752.0,1939.2,2580,310
2024-11-14,11,4,AA,SFO,SEA,1224,4.6,0,9.6,0,,,,,,12,Afternoon,North America,North America,American Airlines,341.32,216.2,557.52,679,81
2024-11-14,11,4,AA,MIA,DFW,2338,7.3,0,8.5,0,,,,,,23,Night,North America,North America,American Airlines,541.66,343.1,884.76,1119,134
2024-11-14,11,4,AA,MIA,DEN,1217,-7.0,0,-13.7,0,,,,,,12,Afternoon,North America,North America,American Airlines,0.0,0.0,0.0,1707,205
2024-11-14,11,4,AA,SEA,SFO,1721,19.2,1,16.2,1,4.5,3.5,2.7,0.6,1.9,17,Evening,North America,North America,American Airlines,1424.64,902.4,2327.04,679,81
2024-11-14,11,4,DL,ATL,MIA,2315,-8.8,0,-9.6,0,,,,,,23,Night,North America,North America,Delta Air Lines,0.0,0.0,0.0,596,72
2024-11-14,11,4,DL,DFW,ATL,816,4.0,0,-3.8,0,,,,,,8,Morning,North America,North America,Delta Air Lines,296.8,188.0,484.8,729,87
2024-11-14,11,4,DL,ORD,JFK,1522,5.6,0,11.1,0,,,,,,15,Afternoon,North America,North America,Delta Air Lines,415.52,263.2,678.72,738,89
2024-11-14,11,4,DL,ORD,SFO,1515,10.6,0,3.1,0,,,,,,15,Afternoon,North America,North America,Delta Air Lines,786.52,498.2,1284.72,1840,221
2024-11-14,11,4,DL,ORD,SEA,1333,-1.3,0,1.9,0,,,,,,13,Afternoon,North America,North America,Delta Air Lines,0.0,0.0,0.0,1715,206
2024-11-14,11,4,DL,LAX,DFW,1804,28.7,1,23.1,1,10.0,4.8,3.9,0.9,5.1,18,Evening,North America,North America,Delta Air Lines,2129.54,1348.9,3478.44,1231,148
2024-11-14,11,4,DL,JFK,DFW,1208,16.0,1,12.5,0,3.3,4.5,5.5,0.4,1.6,12,Afternoon,North America,North America,Delta Air Lines,1187.2,752.0,1939.2,1388,167
2024-11-14,11,4,DL,SFO,ATL,2014,-6.5,0,-3.7,0,,,,,,20,Evening,North America,North America,Delta Air Lines,0.0,0.0,0.0,2133,256
2024-11-14,11,4,DL,SFO,MIA,2105,-2.3,0,7.0,0,,,,,,21,Night,North America,North America,Delta Air Lines,0.0,0.0,0.0,2580,310
2024-11-14,11,4,DL,MIA,ATL,2001,16.0,1,21.9,1,3.3,3.7,5.5,0.2,2.7,20,Evening,North America,North America,Delta Air Lines,1187.2,752.0,1939.2,596,72
2024-11-14,11,4,DL,MIA,DFW,544,-6.8,0,-2.9,0,,,,,,5,Morning,North America,North America,Delta Air Lines,0.0,0.0,0.0,1119,134
2024-11-14,11,4,DL,MIA,SFO,954,10.7,0,19.4,1,,,,,,9,Morning,North America,North America,Delta Air Lines,793.94,502.9,1296.8400000000001,2580,310
2024-11-14,11,4,UA,ATL,DEN,711,-7.7,0,-11.8,0,,,,,,7,Morning,North America,North America,United Airlines,0.0,0.0,0.0,1196,144
2024-11-14,11,4,UA,DEN,ATL,2348,13.8,0,13.0,0,,,,,,23,Night,North America,North America,United Airlines,1023.96,648.6,1672.56,1196,144
2024-11-14,11,4,UA,DEN,SFO,820,22.5,1,16.0,1,5.0,5.2,7.7,0.4,3.4,8,Morning,North America,North America,United Airlines,1669.5,1057.5,2727.0,964,116
2024-11-14,11,4,UA,ORD,JFK,1001,9.6,0,4.4,0,,,,,,10,Morning,North America,North America,United Airlines,712.32,451.2,1163.52,738,89
2024-11-14,11,4,UA,ORD,SFO,1929,2.7,0,10.5,0,,,,,,19,Evening,North America,North America,United Airlines,200.34,126.9,327.24,1840,221
2024-11-14,11,4,UA,LAX,ATL,904,16.0,1,15.1,1,8.1,6.6,3.5,0.3,3.0,9,Morning,North America,North America,United Airlines,1187.2,752.0,1939.2,1941,233
2024-11-14,11,4,UA,LAX,MIA,1340,-2.8,0,-1.2,0,,,,,,13,Afternoon,North America,North America,United Airlines,0.0,0.0,0.0,2336,280
2024-11-14,11,4,UA,JFK,ATL,1518,20.9,1,26.7,1,5.5,4.2,7.2,0.5,2.2,15,Afternoon,North America,North America,United Airlines,1550.78,982.3,2533.08,759,91
2024-11-14,11,4,UA,JFK,DEN,1924,22.2,1,29.9,1,5.4,6.8,6.6,0.8,1.9,19,Evening,North America,North America,United Airlines,1647.24,1043.4,2690.6400000000003,1621,195
2024-11-14,11,4,UA,JFK,LAX,1104,16.0,1,13.0,0,7.0,6.6,4.6,0.1,2.5,11,Morning,North America,North America,United Airlines,1187.2,752.0,1939.2,2468,296
2024-11-14,11,4,UA,JFK,SFO,2333,2.7,0,6.6,0,,,,,,23,Night,North America,North America,United Airlines,200.34,126.9,327.24,2578,309
2024-11-14,11,4,UA,JFK,MIA,1201,16.0,1,9.7,0,3.6,4.4,5.8,0.2,1.7,12,Afternoon,North America,North America,United Airlines,1187.2,752.0,1939.2,1091,131
2024-11-14,11,4,UA,JFK,SEA,1817,3.1,0,10.0,0,,,,,,18,Evening,North America,North America,United Airlines,230.02,145.7,375.72,2413,290
2024-11-14,11,4,UA,SFO,MIA,1908,9.9,0,7.1,0,,,,,,19,Evening,North America,North America,United Airlines,734.58,465.3,1199.88,2580,310
2024-11-14,11,4,UA,MIA,ATL,638,14.0,0,18.3,1,,,,,,6,Morning,North America,North America,United Airlines,1038.8,658.0,1696.8,596,72
2024-11-14,11,4,UA,MIA,SEA,1328,4.5,0,-1.2,0,,,,,,13,Afternoon,North America,North America,United Airlines,333.9,211.5,545.4,2719,326
2024-11-14,11,4,UA,SEA,ATL,826,67.9,1,58.4,1,33.4,14.0,19.0,2.2,5.7,8,Morning,North America,North America,United Airlines,5038.18,3191.3,8229.48,2176,261
2024-11-14,11,4,UA,SEA,ORD,1005,-4.7,0,-2.8,0,,,,,,10,Morning,North America,North America,United Airlines,0.0,0.0,0.0,1715,206
2024-11-14,11,4,UA,SEA,MIA,1547,16.0,1,8.9,0,6.6,5.5,5.4,0.1,2.1,15,Afternoon,North America,North America,United Airlines,1187.2,752.0,1939.2,2719,326
2024-11-14,11,4,WN,ATL,DEN,1918,39.5,1,48.5,1,20.2,6.0,10.5,0.5,5.5,19,Evening,North America,North America,Southwest Airlines,2930.9,1856.5,4787.4,1196,144
2024-11-14,11,4,WN,ATL,ORD,258,19.5,1,20.7,1,8.9,8.6,4.5,0.7,1.9,2,Night,North America,North America,Southwest Airlines,1446.9,916.5,2363.4,606,73
2024-11-14,11,4,WN,ATL,LAX,850,-4.4,0,-12.7,0,,,,,,8,Morning,North America,North America,Southwest Airlines,0.0,0.0,0.0,1941,233
2024-11-14,11,4,WN,ATL,SEA,1305,-4.6,0,0.6,0,,,,,,13,Afternoon,North America,North America,Southwest Airlines,0.0,0.0,0.0,2176,261
2024-11-14,11,4,WN,DEN,JFK,2053,124.2,1,129.2,1,59.9,23.8,38.7,4.2,22.4,20,Evening,North America,North America,Southwest Airlines,9215.64,5837.4,15053.039999999999,1621,195
2024-11-14,11,4,WN,ORD,LAX,1641,-2.8,0,5.8,0,,,,,,16,Afternoon,North America,North America,Southwest Airlines,0.0,0.0,0.0,1740,209
2024-11-14,11,4,WN,ORD,JFK,1524,-5.0,0,-4.2,0,,,,,,15,Afternoon,North America,North America,Southwest Airlines,0.0,0.0,0.0,738,89
2024-11-14,11,4,WN,ORD,SFO,1356,8.5,0,13.7,0,,,,,,13,Afternoon,North America,North America,Southwest Airlines,630.7,399.5,1030.2,1840,221
2024-11-14,11,4,WN,LAX,DEN,1829,16.0,1,20.9,1,3.7,6.6,2.7,0.4,1.9,18,Evening,North America,North America,Southwest Airlines,1187.2,752.0,1939.2,860,103
2024-11-14,11,4,WN,LAX,ORD,718,7.4,0,14.8,0,,,,,,7,Morning,North America,North America,Southwest Airlines,549.08,347.8,896.8800000000001,1740,209
